Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
778939683,Blue,325,1,114,08-10-2023,Week-41,Q4,2023,2821.0,951,1452,38,0.337,Swipe ,Fuel,130.68,0,62,F,1,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,14379,5
778942233,Blue,270,0,97,08-10-2023,Week-41,Q4,2023,1438.3,648,1267,27,0.451,Swipe ,Fuel,266.07,0,46,F,1,Unknown,Single,TX,91750,no,yes,no,unknown,Blue-collar,10982,5
778943883,Blue,405,1,44,08-10-2023,Week-41,Q4,2023,34516.0,888,1959,42,0.026,Swipe ,Bills,450.57,0,54,F,1,High School,Married,CA,91750,no,no,no,cellular,Retirees,19175,5
778949133,Blue,285,1,92,08-10-2023,Week-41,Q4,2023,13298.0,1694,3476,66,0.127,Chip ,Bills,208.56,0,65,F,0,Uneducated,Single,CA,91750,yes,no,no,unknown,Blue-collar,37771,4
778952058,Blue,200,1,111,08-10-2023,Week-41,Q4,2023,20860.0,1496,3435,56,0.072,Swipe ,Grocery,480.9,0,46,F,1,Graduate,Married,TX,91750,no,yes,yes,unknown,Govt,37336,5
778956033,Blue,495,1,157,08-10-2023,Week-41,Q4,2023,34516.0,1549,15151,104,0.045,Chip ,Travel,1666.61,0,56,F,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Businessman,203270,3
778959258,Blue,390,0,113,08-10-2023,Week-41,Q4,2023,1438.3,0,2585,45,0.0,Swipe ,Bills,336.05,0,35,M,4,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,30269,3
778965183,Blue,95,0,127,08-10-2023,Week-41,Q4,2023,5869.0,2517,4166,85,0.429,Online ,Entertainment,666.56,0,53,M,0,High School,Married,FL,91750,no,no,no,cellular,Businessman,52347,5
778968408,Blue,455,0,86,08-10-2023,Week-41,Q4,2023,5341.0,0,1955,47,0.0,Swipe ,Fuel,195.5,0,49,F,2,Uneducated,Married,FL,91750,no,no,no,cellular,White-collar,19139,5
778971408,Blue,330,1,72,08-10-2023,Week-41,Q4,2023,2803.0,1848,1968,64,0.659,Swipe ,Travel,551.04,0,49,F,3,Unknown,Married,FL,91750,yes,yes,no,cellular,Retirees,19392,5
778973658,Blue,360,0,51,08-10-2023,Week-41,Q4,2023,4980.0,906,2273,66,0.182,Swipe ,Travel,318.22,0,34,F,1,Uneducated,Unknown,NY,91750,no,no,yes,cellular,Govt,24625,4
778984383,Blue,200,1,87,08-10-2023,Week-41,Q4,2023,2692.0,2039,4622,73,0.757,Swipe ,Grocery,1155.5,0,44,M,3,High School,Single,TX,91750,no,no,no,telephone,Blue-collar,71492,5
778992108,Blue,420,1,70,08-10-2023,Week-41,Q4,2023,5266.0,0,1516,29,0.0,Swipe ,Travel,242.56,0,44,F,3,High School,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,14975,5
779008158,Blue,275,1,102,08-10-2023,Week-41,Q4,2023,2191.0,1655,4961,71,0.755,Swipe ,Grocery,297.66,0,48,M,4,High School,Married,NY,91750,no,yes,no,cellular,Blue-collar,87621,4
779016408,Blue,490,1,89,08-10-2023,Week-41,Q4,2023,2229.0,1791,1583,32,0.803,Swipe ,Fuel,174.13,0,37,F,3,Unknown,Single,CA,91750,no,no,yes,cellular,Selfemployeed,14975,4
779018508,Blue,405,0,93,08-10-2023,Week-41,Q4,2023,11318.0,2082,7179,93,0.184,Swipe ,Food,1364.01,0,50,M,4,Graduate,Married,CA,91750,no,yes,no,unknown,Selfemployeed,102117,4
779027733,Blue,150,0,109,08-10-2023,Week-41,Q4,2023,6721.0,1115,3718,51,0.166,Chip ,Bills,297.44,0,62,F,1,High School,Married,FL,91750,yes,no,yes,cellular,Businessman,40956,5
779029458,Blue,250,0,110,08-10-2023,Week-41,Q4,2023,1724.0,0,2725,47,0.0,Swipe ,Bills,790.25,0,36,F,1,Uneducated,Married,NY,91750,no,no,no,cellular,Retirees,31872,5
779031033,Blue,360,1,94,08-10-2023,Week-41,Q4,2023,2305.0,1627,1230,36,0.706,Swipe ,Bills,209.1,0,56,F,2,Uneducated,Single,CA,91750,yes,yes,no,telephone,Selfemployeed,10406,4
779032308,Blue,175,1,117,08-10-2023,Week-41,Q4,2023,4964.0,2316,3279,66,0.467,Chip ,Bills,360.69,0,35,F,1,Uneducated,Married,CA,91750,no,no,no,cellular,Retirees,35864,5
779034708,Blue,430,0,70,08-10-2023,Week-41,Q4,2023,10730.0,970,4939,71,0.09,Swipe ,Food,1086.58,0,52,M,2,High School,Single,NY,91750,no,yes,no,telephone,Govt,86524,4
779037408,Blue,100,0,146,08-10-2023,Week-41,Q4,2023,3581.0,694,14637,109,0.194,Chip ,Entertainment,2341.92,0,49,F,1,Graduate,Married,TX,91750,no,no,no,cellular,Businessman,177751,5
779040408,Blue,370,0,87,08-10-2023,Week-41,Q4,2023,12181.0,1702,1478,33,0.14,Swipe ,Bills,133.02,0,40,M,4,Doctorate,Single,FL,91750,no,no,no,unknown,Selfemployeed,14975,3
779041983,Blue,245,1,113,08-10-2023,Week-41,Q4,2023,1438.3,0,4439,81,0.0,Swipe ,Food,976.58,0,50,M,2,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,62663,4
779046408,Blue,495,0,140,08-10-2023,Week-41,Q4,2023,2458.0,1880,1238,30,0.765,Online ,Bills,297.12,0,43,F,3,Post-Graduate,Single,CA,91750,yes,yes,no,telephone,Blue-collar,10549,4
779051808,Blue,245,1,74,08-10-2023,Week-41,Q4,2023,2546.0,1348,4145,75,0.529,Swipe ,Bills,580.3,0,37,M,2,Doctorate,Married,FL,91750,no,no,no,cellular,Businessman,51762,5
779055033,Blue,465,1,92,08-10-2023,Week-41,Q4,2023,8256.0,2416,8104,64,0.293,Chip ,Travel,810.4,0,49,M,3,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,111190,4
779058108,Blue,380,1,79,08-10-2023,Week-41,Q4,2023,2536.0,1823,1468,23,0.719,Swipe ,Bills,337.64,0,60,F,0,Graduate,Unknown,CA,91750,yes,no,no,cellular,Blue-collar,14782,5
779065458,Blue,245,1,84,08-10-2023,Week-41,Q4,2023,9257.0,0,4212,72,0.0,Swipe ,Fuel,1221.48,0,39,M,2,Uneducated,Single,NJ,91750,yes,no,no,cellular,Blue-collar,53815,5
779067408,Blue,475,1,67,08-10-2023,Week-41,Q4,2023,13056.0,1890,14280,102,0.145,Chip ,Grocery,2713.2,0,46,F,3,High School,Single,CA,90250,yes,no,no,unknown,Businessman,160237,4
779070033,Blue,435,0,89,08-10-2023,Week-41,Q4,2023,1938.0,0,3974,56,0.0,Chip ,Travel,1152.46,0,26,M,0,Post-Graduate,Married,FL,91750,no,no,yes,cellular,Selfemployeed,46583,3
779072733,Blue,460,0,87,08-10-2023,Week-41,Q4,2023,1971.0,0,4979,77,0.0,Chip ,Food,846.43,0,52,M,2,Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,88445,5
779078733,Blue,175,1,100,08-10-2023,Week-41,Q4,2023,16427.0,1682,1579,36,0.102,Swipe ,Fuel,221.06,0,40,F,1,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975,4
779082633,Blue,175,1,127,08-10-2023,Week-41,Q4,2023,4107.0,979,14596,104,0.238,Chip ,Travel,2773.24,0,55,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Businessman,176480,4
779084208,Blue,455,0,80,08-10-2023,Week-41,Q4,2023,1662.0,613,2326,31,0.369,Swipe ,Grocery,162.82,0,40,F,2,Graduate,Unknown,CA,91750,no,no,no,cellular,Businessman,25691,5
779090883,Blue,390,1,94,08-10-2023,Week-41,Q4,2023,2483.0,1297,3478,64,0.522,Chip ,Grocery,243.46,0,45,F,4,Graduate,Married,FL,91750,no,no,no,cellular,Businessman,37800,5
779098308,Blue,125,0,59,08-10-2023,Week-41,Q4,2023,15048.0,2517,7592,96,0.167,Swipe ,Entertainment,1442.48,0,39,M,0,Graduate,Single,CA,91750,yes,no,no,cellular,White-collar,105320,5
779100408,Blue,140,1,95,08-10-2023,Week-41,Q4,2023,1741.0,1328,2629,61,0.763,Swipe ,Grocery,552.09,0,57,F,2,Doctorate,Married,WA,54101,yes,yes,no,unknown,Govt,30997,5
779104608,Blue,300,1,111,08-10-2023,Week-41,Q4,2023,1438.3,0,2819,48,0.0,Swipe ,Fuel,563.8,0,44,F,1,Doctorate,Married,NY,91750,no,no,no,unknown,Govt,32734,5
779114283,Blue,245,0,115,08-10-2023,Week-41,Q4,2023,1826.0,944,4528,65,0.517,Swipe ,Entertainment,633.92,0,60,M,1,Graduate,Single,FL,91750,yes,yes,no,cellular,White-collar,66944,5
779116158,Blue,405,1,101,08-10-2023,Week-41,Q4,2023,5714.0,868,4331,85,0.152,Chip ,Entertainment,866.2,0,57,M,0,Uneducated,Married,NY,91750,yes,no,no,cellular,Selfemployeed,58020,4
779118708,Blue,415,1,97,08-10-2023,Week-41,Q4,2023,1438.3,0,4598,78,0.0,Swipe ,Food,597.74,0,41,M,2,Graduate,Married,CA,91750,no,yes,no,cellular,Govt,70240,3
779122908,Blue,110,0,148,08-10-2023,Week-41,Q4,2023,3187.0,1437,4511,82,0.451,Swipe ,Entertainment,811.98,0,55,M,3,High School,Single,TX,91750,no,yes,no,cellular,White-collar,66091,4
779126658,Blue,275,0,102,08-10-2023,Week-41,Q4,2023,5655.0,0,2312,61,0.0,Swipe ,Bills,300.56,0,42,F,4,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,25491,4
779130108,Blue,250,0,134,08-10-2023,Week-41,Q4,2023,1438.3,0,2527,49,0.0,Online ,Entertainment,404.32,0,32,M,0,Graduate,Unknown,CA,91750,yes,yes,no,cellular,Retirees,29215,5
779134458,Blue,350,0,102,08-10-2023,Week-41,Q4,2023,3709.0,1180,8130,74,0.318,Online ,Food,1788.6,0,38,M,1,Uneducated,Married,CA,91750,no,no,no,cellular,Blue-collar,111359,4
779135808,Blue,320,0,75,08-10-2023,Week-41,Q4,2023,3609.0,1026,4318,81,0.284,Online ,Bills,518.16,0,62,M,0,Unknown,Married,CA,91750,no,no,no,cellular,Retirees,57659,5
779138883,Blue,175,1,92,08-10-2023,Week-41,Q4,2023,4702.0,0,1673,44,0.0,Swipe ,Bills,317.87,0,31,F,1,Uneducated,Single,TX,91750,yes,yes,no,unknown,Selfemployeed,14975,4
779140533,Blue,425,1,116,08-10-2023,Week-41,Q4,2023,27124.0,2311,15195,121,0.085,Chip ,Travel,1215.6,0,37,M,2,Graduate,Married,FL,91750,no,yes,no,unknown,Businessman,205530,5
779141658,Blue,200,0,115,08-10-2023,Week-41,Q4,2023,4963.0,2115,4989,78,0.426,Swipe ,Food,848.13,0,41,M,4,Unknown,Single,NY,91750,no,yes,yes,cellular,Selfemployeed,88940,5
779149683,Blue,125,0,56,08-10-2023,Week-41,Q4,2023,7772.0,1890,2585,75,0.243,Swipe ,Bills,749.65,0,49,F,4,Graduate,Married,CA,91750,yes,yes,no,unknown,White-collar,30280,3
779155158,Blue,390,1,118,08-10-2023,Week-41,Q4,2023,2940.0,1264,1259,33,0.43,Swipe ,Bills,314.75,0,49,F,3,Graduate,Married,TX,91750,no,no,no,cellular,Blue-collar,10807,4
779158533,Blue,475,1,117,08-10-2023,Week-41,Q4,2023,1616.0,966,4774,74,0.598,Swipe ,Fuel,1241.24,0,36,M,2,Post-Graduate,Single,NY,91750,no,yes,no,cellular,Govt,77717,4
779164608,Blue,445,0,85,08-10-2023,Week-41,Q4,2023,2641.0,1336,4224,77,0.506,Chip ,Travel,337.92,0,56,F,2,Uneducated,Single,CA,91750,no,yes,no,cellular,Selfemployeed,54236,5
779166783,Blue,485,0,162,08-10-2023,Week-41,Q4,2023,2128.0,1383,3968,81,0.65,Swipe ,Bills,753.92,0,48,F,4,Uneducated,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,46443,5
779170008,Blue,395,1,152,08-10-2023,Week-41,Q4,2023,5351.0,0,4596,78,0.0,Chip ,Entertainment,689.4,0,44,M,3,Graduate,Single,FL,91750,yes,no,no,cellular,Businessman,70114,4
779174133,Blue,190,1,98,08-10-2023,Week-41,Q4,2023,5188.0,753,1540,30,0.145,Swipe ,Bills,431.2,0,60,F,1,Doctorate,Single,TX,91750,yes,no,no,unknown,Selfemployeed,14975,4
779183958,Blue,245,1,86,08-10-2023,Week-41,Q4,2023,1492.0,0,2469,38,0.0,Swipe ,Fuel,271.59,0,38,F,1,High School,Single,CA,91750,no,no,no,cellular,Retirees,28131,4
779187783,Blue,470,0,93,08-10-2023,Week-41,Q4,2023,24533.0,1813,8436,77,0.074,Swipe ,Grocery,759.24,0,52,M,1,Graduate,Single,FL,91750,yes,yes,no,cellular,Businessman,114295,5
779192283,Blue,245,1,84,08-10-2023,Week-41,Q4,2023,6462.0,2517,4156,77,0.39,Chip ,Bills,706.52,0,40,F,3,Uneducated,Single,TX,91750,no,no,no,telephone,Businessman,52069,4
779198133,Blue,175,1,124,08-10-2023,Week-41,Q4,2023,9977.0,2088,3530,61,0.209,Swipe ,Grocery,317.7,0,58,F,1,High School,Married,FL,91750,no,yes,no,unknown,Selfemployeed,38372,5
779209083,Blue,400,1,163,08-10-2023,Week-41,Q4,2023,1813.0,1387,1468,32,0.765,Swipe ,Entertainment,249.56,0,60,F,1,Uneducated,Single,TX,91750,yes,no,no,cellular,Blue-collar,14813,5
779210283,Blue,250,1,102,08-10-2023,Week-41,Q4,2023,3645.0,2517,4142,74,0.691,Chip ,Entertainment,786.98,0,36,F,4,Uneducated,Married,TX,91750,no,no,no,cellular,Govt,51592,4
779216358,Blue,395,1,66,08-10-2023,Week-41,Q4,2023,2111.0,0,773,17,0.0,Online ,Bills,77.3,0,49,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,2565,5
779217333,Blue,370,0,71,08-10-2023,Week-41,Q4,2023,2228.0,1502,3922,75,0.674,Chip ,Food,1137.38,0,44,F,4,High School,Single,NY,91750,no,yes,yes,cellular,Blue-collar,45347,5
779218233,Blue,200,1,86,08-10-2023,Week-41,Q4,2023,9430.0,0,4115,75,0.0,Swipe ,Entertainment,987.6,0,47,F,1,Uneducated,Single,TX,91750,no,yes,no,cellular,Businessman,50674,4
779219208,Blue,125,0,80,08-10-2023,Week-41,Q4,2023,1744.0,0,4811,86,0.0,Chip ,Fuel,336.77,0,45,M,1,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,79322,3
779223858,Blue,475,1,86,08-10-2023,Week-41,Q4,2023,6369.0,0,2675,47,0.0,Swipe ,Bills,374.5,0,47,F,1,High School,Unknown,CA,91750,no,yes,no,unknown,Govt,31374,5
779224758,Blue,125,1,109,08-10-2023,Week-41,Q4,2023,2168.0,1485,3828,86,0.685,Chip ,Fuel,306.24,0,43,F,3,High School,Unknown,TX,91750,no,yes,no,cellular,Businessman,43100,3
779236083,Blue,370,0,95,08-10-2023,Week-41,Q4,2023,4138.0,0,2420,50,0.0,Swipe ,Bills,193.6,0,46,F,3,Graduate,Single,TX,91750,yes,no,no,unknown,Blue-collar,27167,4
779241783,Blue,125,1,47,08-10-2023,Week-41,Q4,2023,3106.0,1675,1512,38,0.539,Swipe ,Bills,302.4,0,64,F,0,Graduate,Single,TX,91750,yes,no,no,unknown,Selfemployeed,14975,5
779247483,Blue,360,0,72,08-10-2023,Week-41,Q4,2023,2069.0,0,2754,55,0.0,Swipe ,Food,192.78,0,64,M,1,Graduate,Single,NJ,91750,no,no,no,cellular,Businessman,32168,5
779249583,Blue,245,0,86,08-10-2023,Week-41,Q4,2023,2578.0,2462,1378,29,0.955,Swipe ,Bills,165.36,0,52,F,3,Uneducated,Married,NY,91750,yes,no,no,unknown,Selfemployeed,12837,3
779252283,Blue,390,1,124,08-10-2023,Week-41,Q4,2023,2712.0,2411,5201,82,0.889,Chip ,Food,312.06,0,47,M,2,Graduate,Married,CA,91750,yes,no,no,cellular,Blue-collar,95670,5
779257233,Blue,470,1,162,08-10-2023,Week-41,Q4,2023,28852.0,1974,7432,90,0.068,Swipe ,Bills,1040.48,0,38,M,3,Graduate,Married,FL,91750,no,no,no,cellular,Businessman,103633,4
779261433,Blue,125,0,106,08-10-2023,Week-41,Q4,2023,2043.0,1597,3553,61,0.782,Swipe ,Entertainment,390.83,0,50,F,2,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,38701,4
779263533,Silver,125,1,133,08-10-2023,Week-41,Q4,2023,32292.0,1731,7564,76,0.054,Swipe ,Bills,2042.28,0,33,M,2,Post-Graduate,Single,NY,91750,no,yes,no,cellular,Govt,104953,4
779269158,Blue,320,0,88,08-10-2023,Week-41,Q4,2023,21961.0,0,2237,39,0.0,Online ,Grocery,290.81,0,52,F,0,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,23966,3
779270883,Blue,460,1,92,08-10-2023,Week-41,Q4,2023,16575.0,0,3982,77,0.0,Swipe ,Entertainment,1114.96,0,54,F,3,Graduate,Single,CA,91701,yes,yes,no,cellular,Businessman,46756,4
779279883,Blue,140,0,90,08-10-2023,Week-41,Q4,2023,1438.3,0,1628,42,0.0,Swipe ,Food,179.08,0,46,F,5,Graduate,Unknown,TX,91750,yes,no,no,cellular,Selfemployeed,14975,4
779281233,Blue,125,0,105,08-10-2023,Week-41,Q4,2023,2478.0,1748,4353,80,0.705,Online ,Fuel,304.71,0,38,F,3,Uneducated,Single,TX,91750,no,yes,no,unknown,White-collar,58928,3
779284833,Blue,355,1,157,08-10-2023,Week-41,Q4,2023,22127.0,1799,3591,63,0.081,Swipe ,Food,395.01,0,55,F,2,Unknown,Married,NY,91750,yes,no,no,telephone,Govt,39132,4
779289033,Blue,285,0,147,08-10-2023,Week-41,Q4,2023,21646.0,1778,3328,61,0.082,Swipe ,Entertainment,765.44,0,46,F,3,High School,Married,NY,91750,no,yes,no,telephone,Blue-collar,36407,4
779293308,Silver,250,0,103,08-10-2023,Week-41,Q4,2023,25653.0,2059,8305,103,0.08,Swipe ,Grocery,1910.15,0,46,M,2,Uneducated,Married,NY,91750,yes,yes,no,unknown,Blue-collar,113196,4
779296908,Blue,470,1,79,08-10-2023,Week-41,Q4,2023,1438.3,576,5098,66,0.4,Chip ,Grocery,968.62,0,38,M,1,Graduate,Unknown,CA,91750,yes,no,no,cellular,Businessman,93002,4
779299233,Silver,380,1,83,08-10-2023,Week-41,Q4,2023,13109.0,1375,3563,73,0.105,Swipe ,Bills,1033.27,0,46,F,3,Graduate,Married,FL,91750,yes,yes,no,cellular,Retirees,38866,3
779302233,Blue,455,0,72,08-10-2023,Week-41,Q4,2023,1438.3,0,2502,45,0.0,Swipe ,Grocery,450.36,0,39,F,2,High School,Married,TX,91750,no,yes,no,cellular,Blue-collar,28619,5
779305008,Blue,225,1,106,08-10-2023,Week-41,Q4,2023,2787.0,2053,4949,76,0.737,Swipe ,Food,1435.21,0,49,M,0,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,86914,5
779307558,Blue,300,1,115,08-10-2023,Week-41,Q4,2023,3585.0,0,4806,81,0.0,Chip ,Bills,624.78,0,44,M,0,Graduate,Unknown,TX,91750,yes,yes,no,cellular,Retirees,79113,3
779310033,Blue,200,0,110,08-10-2023,Week-41,Q4,2023,4304.0,0,1788,36,0.0,Chip ,Fuel,482.76,0,48,F,4,Uneducated,Married,CA,91750,no,yes,no,unknown,White-collar,15726,5
779315508,Blue,455,1,104,08-10-2023,Week-41,Q4,2023,9043.0,1974,4638,48,0.218,Swipe ,Food,1298.64,0,52,M,3,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,72204,5
779320008,Blue,360,0,108,08-10-2023,Week-41,Q4,2023,2900.0,2517,2180,31,0.868,Chip ,Bills,370.6,0,44,F,4,Graduate,Married,NY,91750,yes,no,no,unknown,Selfemployeed,23070,5
779320983,Blue,435,1,58,08-10-2023,Week-41,Q4,2023,19843.0,1178,1638,49,0.059,Swipe ,Entertainment,425.88,0,47,F,5,Unknown,Married,TX,91750,yes,no,no,cellular,Selfemployeed,14975,4
779324358,Blue,150,1,114,08-10-2023,Week-41,Q4,2023,2381.0,1603,4013,79,0.673,Swipe ,Food,1003.25,0,40,M,5,Graduate,Unknown,NJ,91750,no,no,no,cellular,Blue-collar,47566,5
779327733,Blue,110,0,100,08-10-2023,Week-41,Q4,2023,1783.0,1014,3861,81,0.569,Chip ,Food,656.37,0,48,F,2,Doctorate,Married,NY,91750,no,no,no,cellular,Businessman,43827,4
779330208,Blue,175,1,107,08-10-2023,Week-41,Q4,2023,2378.0,1610,1807,45,0.677,Swipe ,Bills,361.4,0,39,F,4,Post-Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,16202,4
779331558,Blue,125,1,41,08-10-2023,Week-41,Q4,2023,1438.3,0,2598,59,0.0,Swipe ,Grocery,675.48,0,51,F,3,Graduate,Married,FL,91750,no,no,no,unknown,Blue-collar,30443,5
779333883,Blue,200,0,164,08-10-2023,Week-41,Q4,2023,7428.0,0,8078,62,0.0,Chip ,Entertainment,1938.72,1,55,M,4,Graduate,Married,FL,91750,yes,no,no,telephone,Blue-collar,110893,4
779338683,Blue,150,1,75,08-10-2023,Week-41,Q4,2023,14825.0,962,1904,49,0.065,Swipe ,Bills,361.76,1,50,F,1,Uneducated,Married,NY,91750,no,yes,no,cellular,Blue-collar,18210,5
779340183,Blue,110,1,91,08-10-2023,Week-41,Q4,2023,2482.0,916,4295,72,0.369,Chip ,Grocery,343.6,1,33,F,1,Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,56697,5
779342958,Blue,465,1,96,08-10-2023,Week-41,Q4,2023,2010.0,1070,3625,85,0.532,Swipe ,Bills,543.75,1,49,F,3,Uneducated,Single,CA,91750,yes,no,no,cellular,White-collar,39430,3
779348358,Blue,200,0,105,08-10-2023,Week-41,Q4,2023,1717.0,0,3004,46,0.0,Swipe ,Food,660.88,1,43,F,3,Doctorate,Single,NY,91750,no,yes,yes,cellular,Selfemployeed,34162,5
779349783,Blue,125,1,99,08-10-2023,Week-41,Q4,2023,21161.0,1198,13119,104,0.057,Swipe ,Bills,1443.09,1,50,M,1,Unknown,Unknown,TX,91750,no,no,no,unknown,White-collar,125090,3
779351208,Blue,150,1,53,08-10-2023,Week-41,Q4,2023,5176.0,0,1902,56,0.0,Swipe ,Entertainment,380.4,1,43,F,2,Uneducated,Married,FL,91750,yes,yes,no,unknown,Govt,18122,5
779353083,Silver,100,1,77,08-10-2023,Week-41,Q4,2023,34516.0,1468,1330,32,0.043,Swipe ,Bills,186.2,1,34,F,2,Graduate,Single,TX,91750,no,yes,no,cellular,Blue-collar,12015,3
779360808,Blue,425,0,94,08-10-2023,Week-41,Q4,2023,2919.0,2032,4937,75,0.696,Swipe ,Bills,888.66,1,49,M,4,Post-Graduate,Single,TX,91750,no,no,no,cellular,Businessman,86486,4
779363283,Blue,125,0,108,08-10-2023,Week-41,Q4,2023,12391.0,784,4376,86,0.063,Chip ,Entertainment,1225.28,1,65,F,0,Graduate,Married,CA,91750,yes,no,no,cellular,Retirees,59492,5
779367858,Blue,200,0,109,08-10-2023,Week-41,Q4,2023,6224.0,1898,3014,58,0.305,Swipe ,Entertainment,452.1,0,35,F,3,Uneducated,Single,FL,91750,no,no,yes,cellular,Govt,34212,4
779380908,Blue,225,1,80,08-10-2023,Week-41,Q4,2023,24462.0,946,1709,37,0.039,Swipe ,Entertainment,324.71,0,45,F,2,High School,Single,FL,91750,no,yes,no,cellular,Selfemployeed,14975,5
779397183,Blue,175,1,108,08-10-2023,Week-41,Q4,2023,3659.0,0,4068,61,0.0,Swipe ,Food,691.56,0,42,F,4,Unknown,Single,NV,91750,no,no,no,cellular,Blue-collar,49343,4
779400183,Blue,200,0,46,08-10-2023,Week-41,Q4,2023,2934.0,2517,2484,55,0.858,Swipe ,Entertainment,521.64,0,53,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Blue-collar,28386,5
779401233,Blue,200,0,74,08-10-2023,Week-41,Q4,2023,1438.3,0,5216,78,0.0,Swipe ,Entertainment,782.4,0,40,M,4,Graduate,Unknown,NY,91750,yes,yes,yes,cellular,Blue-collar,96017,5
779403558,Blue,125,1,90,08-10-2023,Week-41,Q4,2023,1737.0,0,4611,73,0.0,Swipe ,Bills,829.98,0,41,M,2,Unknown,Single,NJ,91750,yes,no,no,cellular,Selfemployeed,70823,5
779404383,Blue,270,0,84,08-10-2023,Week-41,Q4,2023,12581.0,1235,4427,76,0.098,Swipe ,Bills,1283.83,0,52,M,4,Graduate,Married,AR,72076,no,no,no,cellular,Blue-collar,61926,4
779405133,Blue,480,1,92,08-10-2023,Week-41,Q4,2023,5716.0,623,4387,79,0.109,Swipe ,Food,658.05,0,54,F,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,59910,3
779412783,Blue,300,0,120,08-10-2023,Week-41,Q4,2023,2376.0,1969,4301,79,0.829,Chip ,Bills,516.12,0,44,F,5,Unknown,Single,NY,91750,no,yes,no,cellular,Selfemployeed,56906,3
779420583,Blue,175,1,115,08-10-2023,Week-41,Q4,2023,3001.0,2055,4662,70,0.685,Swipe ,Fuel,1025.64,0,42,M,2,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,73210,5
779422458,Blue,125,0,108,08-10-2023,Week-41,Q4,2023,3533.0,1206,16339,120,0.341,Chip ,Fuel,4738.31,0,42,M,3,Graduate,Unknown,FL,91750,yes,no,no,cellular,Businessman,233214,5
779425608,Blue,420,1,98,08-10-2023,Week-41,Q4,2023,5916.0,983,3752,75,0.166,Online ,Bills,300.16,0,46,F,4,Unknown,Unknown,NY,91750,no,yes,no,unknown,Govt,41550,5
779435883,Blue,270,1,103,08-10-2023,Week-41,Q4,2023,2273.0,0,7899,79,0.0,Swipe ,Entertainment,1026.87,0,51,M,3,Graduate,Married,CA,91750,yes,yes,no,unknown,Govt,108859,4
779438208,Blue,290,1,110,08-10-2023,Week-41,Q4,2023,1938.0,1175,4606,75,0.606,Chip ,Fuel,1289.68,0,47,M,3,High School,Single,CA,91750,no,no,no,cellular,Retirees,70601,5
779442783,Blue,275,1,84,08-10-2023,Week-41,Q4,2023,2867.0,1365,4445,89,0.476,Swipe ,Food,711.2,0,45,M,4,High School,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,62940,3
779445108,Blue,490,1,80,08-10-2023,Week-41,Q4,2023,3290.0,1616,2781,54,0.491,Swipe ,Bills,250.29,0,41,F,2,Graduate,Single,FL,91750,yes,no,no,unknown,Govt,32423,3
779447358,Blue,200,0,83,08-10-2023,Week-41,Q4,2023,2884.0,2104,4486,93,0.73,Chip ,Grocery,538.32,0,45,M,5,High School,Married,FL,91750,yes,yes,no,cellular,Blue-collar,64825,5
779449308,Blue,470,0,58,08-10-2023,Week-41,Q4,2023,3206.0,0,3253,72,0.0,Swipe ,Bills,195.18,0,57,F,2,Graduate,Married,TX,91750,no,no,yes,cellular,Govt,35752,3
779450958,Blue,250,0,91,08-10-2023,Week-41,Q4,2023,2772.0,1782,4739,88,0.643,Swipe ,Fuel,1137.36,0,34,M,1,Uneducated,Married,TX,91750,no,no,no,cellular,Blue-collar,76289,4
779456508,Blue,430,0,95,08-10-2023,Week-41,Q4,2023,4813.0,0,7477,91,0.0,Swipe ,Grocery,4093.56,0,51,M,1,Uneducated,Single,FL,91750,no,no,yes,cellular,Businessman,103911,3
